,Шифр расценки и коды ресурсов,Наименование работ и затрат,Ед. изм.,Unnamed: 3,Наименование СПГЗ,ID,КПГЗ,Единица измерения,Unnamed: 8
2906,3.47-7-12,"Посадка деревьев с комом земли размером 2,4х2,4х0,95 м",10 деревьев или кустарников,1,Посадка деревьев в рамках обустройства объекта,73918162.0,02.03.09 УСТРОЙСТВО ПЛОСКОСТНЫХ ПАРКОВОК И СПЕЦИАЛИЗИРОВАННЫХ СТОЯНОК,Штука,
2907,3.47-7-12,"Посадка деревьев с комом земли размером 2,4х2,4х0,95 м",10 деревьев или кустарников,1,Посадка деревьев в рамках строительства велосипедной инфраструктуры,161167094.0,02.03.02.02.02.04 РАБОТЫ ПО УСТРОЙСТВУ ВЕЛОСИПЕДНОЙ ИНФРАСТРУКТУРЫ,Штука,
2908,3.47-7-12,"Посадка деревьев с комом земли размером 2,4х2,4х0,95 м",10 деревьев или кустарников,1,Посадка деревьев на особо охраняемых природных территориях,20225299.0,02.03.05 СТРОИТЕЛЬСТВО НА ОСОБО ОХРАНЯЕМЫХ ПРИРОДНЫХ ТЕРРИТОРИЯХ (ООПТ),Штука,
2909,3.47-7-12,"Посадка деревьев с комом земли размером 2,4х2,4х0,95 м",10 деревьев или кустарников,1,Посадка деревьев по упрощенному порядку в рамках компенсационного озеленения,97080517.0,02.04.04.03.02 ВОССТАНОВЛЕНИЕ ЗЕЛЕНЫХ НАСАЖДЕНИЙ ПО УПРОЩЕННОМУ ПОРЯДКУ,Штука,
2910,3.47-7-2,"Посадка деревьев и кустарников с комом земли, диаметром 0,3 м и высотой 0,3 м",10 деревьев или кустарников,1,Посадка дерева в рамках благоустройства территории,161624418.0,02.03.03.03 ОЗЕЛЕНЕНИЕ ТЕРРИТОРИЙ,Штука,
2911,3.47-7-2,"Посадка деревьев и кустарников с комом земли, диаметром 0,3 м и высотой 0,3 м",10 деревьев или кустарников,1,Посадка дерева в рамках ремонтно-восстановительных работ на объектах благоустройства,91742114.0,02.06.05.05 РАБОТЫ РЕМОНТНО-ВОССТАНОВИТЕЛЬНЫЕ СВЯЗАННЫЕ С ЭЛЕМЕНТАМИ ОЗЕЛЕНЕНИЯ ТЕРРИТОРИЙ,Штука,
2912,3.47-7-2,"Посадка деревьев и кустарников с комом земли, диаметром 0,3 м и высотой 0,3 м",10 деревьев или кустарников,1,Посадка деревьев в рамках благоустройства территорий объектов спорта,60046146.0,02.03.12 РАБОТЫ ПО БЛАГОУСТРОЙСТВУ ТЕРРИТОРИЙ ОБЪЕКТОВ СПОРТА,Штука,
2913,3.47-7-2,"Посадка деревьев и кустарников с комом земли, диаметром 0,3 м и высотой 0,3 м",10 деревьев или кустарников,1,Посадка деревьев в рамках благоустройства территорий учреждений образования,59116767.0,02.03.11 РАБОТЫ ПО БЛАГОУСТРОЙСТВУ ТЕРРИТОРИЙ УЧРЕЖДЕНИЙ ОБРАЗОВАНИЯ,Штука,
2914,3.47-7-2,"Посадка деревьев и кустарников с комом земли, диаметром 0,3 м и высотой 0,3 м",10 деревьев или кустарников,1,Посадка деревьев в рамках капитального ремонта велосипедной инфраструктуры,161167576.0,02.05.02.02.10 РЕМОНТ КАПИТАЛЬНЫЙ ВЕЛОСИПЕДНОЙ ИНФРАСТРУКТУРЫ,Штука,
2915,3.47-7-2,"Посадка деревьев и кустарников с комом земли, диаметром 0,3 м и высотой 0,3 м",10 деревьев или кустарников,1,Посадка деревьев в рамках компенсационного озеленения,97080515.0,02.04.04.03.01 ВОССТАНОВЛЕНИЕ ЗЕЛЕНЫХ НАСАЖДЕНИЙ В РАМКАХ КОМПЕНСАЦИОННОГО ОЗЕЛЕНЕНИЯ ТЕРРИТОРИЙ,Штука,
2916,3.47-7-2,"Посадка деревьев и кустарников с комом земли, диаметром 0,3 м и высотой 0,3 м",10 деревьев или кустарников,1,Посадка деревьев в рамках обустройства объекта,73918162.0,02.03.09 УСТРОЙСТВО ПЛОСКОСТНЫХ ПАРКОВОК И СПЕЦИАЛИЗИРОВАННЫХ СТОЯНОК,Штука,
2917,3.47-7-2,"Посадка деревьев и кустарников с комом земли, диаметром 0,3 м и высотой 0,3 м",10 деревьев или кустарников,1,Посадка деревьев в рамках строительства велосипедной инфраструктуры,161167094.0,02.03.02.02.02.04 РАБОТЫ ПО УСТРОЙСТВУ ВЕЛОСИПЕДНОЙ ИНФРАСТРУКТУРЫ,Штука,
2918,3.47-7-2,"Посадка деревьев и кустарников с комом земли, диаметром 0,3 м и высотой 0,3 м",10 деревьев или кустарников,1,Посадка деревьев на особо охраняемых природных территориях,20225299.0,02.03.05 СТРОИТЕЛЬСТВО НА ОСОБО ОХРАНЯЕМЫХ ПРИРОДНЫХ ТЕРРИТОРИЯХ (ООПТ),Штука,
2919,3.47-7-2,"Посадка деревьев и кустарников с комом земли, диаметром 0,3 м и высотой 0,3 м",10 деревьев или кустарников,1,Посадка деревьев по упрощенному порядку в рамках компенсационного озеленения,97080517.0,02.04.04.03.02 ВОССТАНОВЛЕНИЕ ЗЕЛЕНЫХ НАСАЖДЕНИЙ ПО УПРОЩЕННОМУ ПОРЯДКУ,Штука,
2920,3.47-7-2,"Посадка деревьев и кустарников с комом земли, диаметром 0,3 м и высотой 0,3 м",10 деревьев или кустарников,1,Посадка кустарника в рамках благоустройства территории,161624417.0,02.03.03.03 ОЗЕЛЕНЕНИЕ ТЕРРИТОРИЙ,Штука,
2921,3.47-7-2,"Посадка деревьев и кустарников с комом земли, диаметром 0,3 м и высотой 0,3 м",10 деревьев или кустарников,1,Посадка кустарника в рамках ремонтно-восстановительных работ на объектах благоустройства,91739167.0,02.06.05.05 РАБОТЫ РЕМОНТНО-ВОССТАНОВИТЕЛЬНЫЕ СВЯЗАННЫЕ С ЭЛЕМЕНТАМИ ОЗЕЛЕНЕНИЯ ТЕРРИТОРИЙ,Штука,
2922,3.47-7-2,"Посадка деревьев и кустарников с комом земли, диаметром 0,3 м и высотой 0,3 м",10 деревьев или кустарников,1,Посадка кустарников в рамках благоустройства территорий объектов спорта,60046427.0,02.03.12 РАБОТЫ ПО БЛАГОУСТРОЙСТВУ ТЕРРИТОРИЙ ОБЪЕКТОВ СПОРТА,Штука,
2923,3.47-7-2,"Посадка деревьев и кустарников с комом земли, диаметром 0,3 м и высотой 0,3 м",10 деревьев или кустарников,1,Посадка кустарников в рамках благоустройства территорий учреждений образования,59116692.0,02.03.11 РАБОТЫ ПО БЛАГОУСТРОЙСТВУ ТЕРРИТОРИЙ УЧРЕЖДЕНИЙ ОБРАЗОВАНИЯ,Штука,
2924,3.47-7-2,"Посадка деревьев и кустарников с комом земли, диаметром 0,3 м и высотой 0,3 м",10 деревьев или кустарников,1,Посадка кустарников в рамках капитального ремонта велосипедной инфраструктуры,161165796.0,02.05.02.02.10 РЕМОНТ КАПИТАЛЬНЫЙ ВЕЛОСИПЕДНОЙ ИНФРАСТРУКТУРЫ,Штука,
2925,3.47-7-2,"Посадка деревьев и кустарников с комом земли, диаметром 0,3 м и высотой 0,3 м",10 деревьев или кустарников,1,Посадка кустарников в рамках компенсационного озеленения,97080516.0,02.04.04.03.01 ВОССТАНОВЛЕНИЕ ЗЕЛЕНЫХ НАСАЖДЕНИЙ В РАМКАХ КОМПЕНСАЦИОННОГО ОЗЕЛЕНЕНИЯ ТЕРРИТОРИЙ,Штука,
